id,atypeId,description,etypeId,traits,iconIndex,name,note,price,params0,params1,params2,params3,params4,params5,params6,params7
609,6,Defeat your foes with sweetness! Increases Strength by 8. Limited Edition 2017 Autumn Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Candied Apple Mace,shield_special_fall2017Rogue,80,0,0,8,0,0,0,0,0
610,6,"This candy shield has mighty protective powers, so try not to nibble on it! Increases Constitution by 7. Limited Edition 2017 Autumn Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Candy Corn Shield,shield_special_fall2017Warrior,70,0,0,0,7,0,7,0,0
611,6,"This orb occasionally screeches. We're sorry, we're not sure why. But it sure looks nifty! Increases Constitution by 9. Limited Edition 2017 Autumn Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Haunted Orb,shield_special_fall2017Healer,70,0,0,0,9,0,9,0,0
612,6,"Perfect for climbing walls or distracting your foes with sweet, sweet candy. Increases Strength by 8. Limited Edition 2017-2018 Winter Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Peppermint Hook,shield_special_winter2018Rogue,80,0,0,8,0,0,0,0,0
613,6,"Just about any useful thing you need can be found in this sack, if you know the right magic words to whisper. Increases Constitution by 7. Limited Edition 2017-2018 Winter Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Magic Gift Bag,shield_special_winter2018Warrior,70,0,0,0,7,0,7,0,0
614,6,What's that sound? The sound of warmth and cheer for all to hear! Increases Constitution by 9. Limited Edition 2017-2018 Winter Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Mistletoe Bell,shield_special_winter2018Healer,70,0,0,0,9,0,9,0,0
615,6,What might appear to be cute cattails are actually quite effective weapons in the right wings. Increases Strength by 8. Limited Edition 2018 Spring Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Buoyant Bullrush,shield_special_spring2018Rogue,80,0,0,8,0,0,0,0,0
616,6,This sturdy shield glows with the glory of first light. Increases Constitution by 7. Limited Edition 2018 Spring Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Shield of the Morning,shield_special_spring2018Warrior,70,0,0,0,7,0,7,0,0
617,6,"Despite its fancy appearance, this garnet shield is quite durable! Increases Constitution by 9. Limited Edition 2018 Spring Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Garnet Shield,shield_special_spring2018Healer,70,0,0,0,9,0,9,0,0
618,6,"This lightweight, practically unbreakable rod and reel can be dual-wielded to maximize your DPS (Dragonfish Per Summer). Increases Strength by 8. Limited Edition 2018 Summer Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Fishing Rod,shield_special_summer2018Rogue,80,0,0,8,0,0,0,0,0
619,6,"Fashioned from stone, this fearsome skull-styled shield strikes fear into fish foes while rallying your Skeleton pets and mounts. Increases Constitution by 7. Limited Edition 2018 Summer Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Betta Skull Shield,shield_special_summer2018Warrior,70,0,0,0,7,0,7,0,0
620,6,This shield can produce a dome of air for the benefit of land-dwelling visitors to your watery realm. Increases Constitution by 9. Limited Edition 2018 Summer Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Merfolk Monarch Emblem,shield_special_summer2018Healer,70,0,0,0,9,0,9,0,0
621,6,This bottle represents all the distractions and troubles that keep you from being your best self. Resist! We're cheering for you! Increases Strength by 8. Limited Edition 2018 Autumn Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Vial of Temptation,shield_special_fall2018Rogue,80,0,0,8,0,0,0,0,0
622,6,Super shiny to dissuade any troublesome Gorgons from playing peek-a-boo around the corners! Increases Constitution by 7. Limited Edition 2018 Autumn Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Brilliant Shield,shield_special_fall2018Warrior,70,0,0,0,7,0,7,0,0
623,6,"With its wide-open maw, this shield will absorb all your enemies' blows. Increases Constitution by 9. Limited Edition 2018 Autumn Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Hungry Shield,shield_special_fall2018Healer,70,0,0,0,9,0,9,0,0
624,6,"Use this festive bouquet to further camouflage yourself, or generously gift it to brighten a friend's day! Increases Strength by 8. Limited Edition 2018-2019 Winter Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Poinsettia Bouquet,shield_special_winter2019Rogue,80,0,0,8,0,0,0,0,0
625,6,This shield was fashioned using the thickest sheets of ice from the oldest glacier in the Stoïkalm Steppes. Increases Constitution by 7. Limited Edition 2018-2019 Winter Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Frozen Shield,shield_special_winter2019Warrior,70,0,0,0,7,0,7,0,0
626,6,"Thin ice may break, but these perfect crystals will turn back any blow before it lands. Increases Constitution by 9. Limited Edition 2018-2019 Winter Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Enchanted Ice Crystals,shield_special_winter2019Healer,70,0,0,0,9,0,9,0,0
627,6,We dare you to calculate the ratio of this shield's circumference to its deliciousness! Confers no benefit.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Pi Shield,shield_special_piDay,0,0,0,0,0,0,0,0,0
628,6,These weapons contain the power of the sky and rain. We recommend that you not use them while immersed in water. Increases Strength by 8. Limited Edition 2019 Spring Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Lightning Bolt,shield_special_spring2019Rogue,80,0,0,8,0,0,0,0,0
629,6,Let the power of chlorophyll keep your enemies at bay! Increases Constitution by 7. Limited Edition 2019 Spring Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Leafy Shield,shield_special_spring2019Warrior,70,0,0,0,7,0,7,0,0
630,6,This bright shield is actually made of candy-coated chocolate. Increases Constitution by 9. Limited Edition 2019 Spring Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Eggshell Shield,shield_special_spring2019Healer,70,0,0,0,9,0,9,0,0
631,6,This ancient and formidable weapon will help you win any undersea battle. Increases Strength by 8. Limited Edition 2019 Summer Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Antiquated Anchor,shield_special_summer2019Rogue,80,0,0,8,0,0,0,0,0
632,6,"Turtle up behind this hefty round shield, etched in the pattern of your favorite reptile's back. Increases Constitution by 7. Limited Edition 2019 Summer Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Half-Shell Shield,shield_special_summer2019Warrior,70,0,0,0,7,0,7,0,0
633,6,Let those who need help know you're coming with the loud blast of this shell trumpet. Increases Constitution by 9. Limited Edition 2019 Summer Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Conch Trumpet,shield_special_summer2019Healer,70,0,0,0,9,0,9,0,0
634,6,Sweating in the summer sun? No! Performing a simple elemental conjuration to fill the lily pond. Increases Perception by 7. Limited Edition 2019 Summer Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Drops of Pure Water,shield_special_summer2019Mage,70,0,0,0,0,0,0,7,7
635,6,"Whether you're conducting the orchestra or singing an aria, this helpful device keeps your hands free for dramatic gestures! Increases Strength by 8. Limited Edition 2019 Autumn Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Music Stand,shield_special_fall2019Rogue,80,0,0,8,0,0,0,0,0
636,6,"The dark sheen of a raven's feather made solid, this shield will frustrate all attacks. Increases Constitution by 7. Limited Edition 2019 Autumn Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Raven-Dark Shield,shield_special_fall2019Warrior,70,0,0,0,7,0,7,0,0
637,6,Harness the dark side of the Healer's arts with this Grimoire! Increases Constitution by 9. Limited Edition 2019 Autumn Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Grotesque Grimoire,shield_special_fall2019Healer,70,0,0,0,9,0,9,0,0
638,6,"Sparkling like the shell of a gryphon egg, this magnificent shield shows you how to stand ready to help when your own burdens are light. Increases Perception by 20.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Mythic Gryphon Shield,shield_special_ks2019,0,0,0,0,0,0,0,20,20
639,6,"Darkness is a Rogue's element. Who better, then, to light the way in the darkest time of year? Increases Strength by 8. Limited Edition 2019-2020 Winter Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Lantern Rod,shield_special_winter2020Rogue,80,0,0,8,0,0,0,0,0
640,6,"Use it as a shield until the seeds drop, and then you can put it on a wreath! Increases Constitution by 7. Limited Edition 2019-2020 Winter Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Round Conifer Cone,shield_special_winter2020Warrior,70,0,0,0,7,0,7,0,0
641,6,"Do you feel you are too good for this world, too pure? Only this beauty of a spice will do. Increases Constitution by 9. Limited Edition 2019-2020 Winter Gear.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Giant Cinnamon Stick,shield_special_winter2020Healer,70,0,0,0,9,0,9,0,0
642,6,You'll strike so fast it'll look even MORE blue! Increases Strength by 8. Limited Edition 2020 Spring Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Lazurite Blade,shield_special_spring2020Rogue,80,0,0,8,0,0,0,0,0
643,6,Don't let the delicate colors fool you. This shield has got you covered! Increases Constitution by 7. Limited Edition 2020 Spring Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Iridescent Shield,shield_special_spring2020Warrior,70,0,0,0,7,0,7,0,0
644,6,Ward off those musty old To-Dos with this sweet-smelling shield. Increases Constitution by 9. Limited Edition 2020 Spring Gear.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Perfumed Shield,shield_special_spring2020Healer,70,0,0,0,9,0,9,0,0
645,7,This blade can be used to parry away all distractions. Confers no benefit. January 2016 Subscriber Item.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Resolution Slayer,shield_mystery_201601,0,0,0,0,0,0,0,0,0
646,7,Freeze time in its tracks and conquer your tasks! Confers no benefit. January 2017 Subscriber Item.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Time-Freezer Shield,shield_mystery_201701,0,0,0,0,0,0,0,0,0
647,7,This rugged shield of molten rock protects you from bad Habits but won't singe your hands. Confers no benefit. August 2017 Subscriber Item.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Lava Shield,shield_mystery_201708,0,0,0,0,0,0,0,0,0
648,7,This book will guide you through your forays into sorcery. Confers no benefit. September 2017 Subscriber Item.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Sorcery Handbook,shield_mystery_201709,0,0,0,0,0,0,0,0,0
649,7,"Although it may look like brittle candy, this shield is resistant to even the strongest Shattering Heartbreak attacks! Confers no benefit. February 2018 Subscriber Item.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Love Bug Shield,shield_mystery_201802,0,0,0,0,0,0,0,0,0
650,7,This glittery paper forms magic hearts that slowly drift and dance in the air. Confers no benefit. February 2019 Subscriber Item.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Cryptic Confetti,shield_mystery_201902,0,0,0,0,0,0,0,0,0
651,7,Time is on your side with this towering clock shield! Confers no benefit. June 3015 Subscriber Item.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Clock Shield,shield_mystery_301405,0,0,0,0,0,0,0,0,0
652,7,This fine fan will keep you feeling cool and looking fancy! Confers no benefit. April 3017 Subscriber Item.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Fluttery Fan,shield_mystery_301704,0,0,0,0,0,0,0,0,0
653,8,"To be a gladiator you must.... eh, whatever, just bash them with your shield. Increases Constitution by 5 and Strength by 5. Enchanted Armoire: Gladiator Set (Item 3 of 3).",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Gladiator Shield,shield_armoire_gladiatorShield,100,0,0,5,5,0,5,0,0
654,8,This shield is most powerful at the stroke of midnight! Increases Constitution by 10 and Strength by 2. Enchanted Armoire: Independent Item.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Midnight Shield,shield_armoire_midnightShield,100,0,0,2,10,0,10,0,0
655,8,"Hooray for the ruler, worthy of song! Increases Constitution, Intelligence, and Perception by 5 each. Enchanted Armoire: Royal Set (Item 2 of 3).",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Royal Cane,shield_armoire_royalCane,100,0,0,0,5,5,5,5,5
656,8,Distract enemies with this dragon-shaped shield. Increases Perception by 15. Enchanted Armoire: Dragon Tamer Set (Item 2 of 3).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Dragon Tamer Shield,shield_armoire_dragonTamerShield,100,0,0,0,0,0,0,15,15
657,8,Light the darkest caves with this mystic lamp! Increases Perception by 15. Enchanted Armoire: Independent Item.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Mystic Lamp,shield_armoire_mysticLamp,100,0,0,0,0,0,0,15,15
658,8,"Not much help in battle, but aren't they beautiful? Increases Constitution by 3. Enchanted Armoire: Independent Item.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Bouquet o' Flowers,shield_armoire_floralBouquet,100,0,0,0,3,0,3,0,0
659,8,Good for storing all that Gold that you'll earn from completing tasks! Increases Perception by 10. Enchanted Armoire: Seaside Set (Item 3 of 3).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Sandy Bucket,shield_armoire_sandyBucket,100,0,0,0,0,0,0,10,10
660,8,"A falcon friend perches on your arm, prepared to swoop at your enemies. Increases Strength by 16. Enchanted Armoire: Falconer Set (Item 3 of 3).",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Perching Falcon,shield_armoire_perchingFalcon,100,0,0,16,0,0,0,0,0
661,8,Ram this shield into opposing Dailies! Increases Constitution and Strength by 7 each. Enchanted Armoire: Ram Barbarian Set (Item 3 of 3).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Ram Horn Shield,shield_armoire_ramHornShield,100,0,0,7,7,0,7,0,0
662,8,This deep red rose smells enchanting. It will also sharpen your understanding. Increases Perception by 10. Enchanted Armoire: Independent Item.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Red Rose,shield_armoire_redRose,100,0,0,0,0,0,0,10,10
663,8,"Though made from a mushroom, there's nothing mushy about this tough shield! Increases Constitution by 9 and Strength by 8. Enchanted Armoire: Mushroom Druid Set (Item 3 of 3).",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Mushroom Druid Shield,shield_armoire_mushroomDruidShield,100,0,0,8,9,0,9,0,0
664,8,This lightweight parasol will shield you from the glare--whether it's from the sun or from dark red Dailies! Increases Constitution by 8. Enchanted Armoire: Festival Attire Set (Item 2 of 3).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Festival Parasol,shield_armoire_festivalParasol,100,0,0,0,8,0,8,0,0
665,8,This sturdy shield of wood and hide can stand up to the most daunting of foes. Increases Perception by 6 and Intelligence by 8. Enchanted Armoire: Viking Set (Item 3 of 3).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Viking Shield,shield_armoire_vikingShield,100,0,0,0,0,8,0,6,6
666,8,Use this fan to accentuate your movement as you dance like a graceful swan. Increases Strength by 8. Enchanted Armoire: Swan Dancer Set (Item 3 of 3).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Swan Feather Fan,shield_armoire_swanFeatherFan,100,0,0,8,0,0,0,0,0
667,8,"When you dance into battle waving this baton to the beat, you are unstoppable! Increases Intelligence and Strength by 4 each. Enchanted Armoire: Independent Item.",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Golden Baton,shield_armoire_goldenBaton,100,0,0,4,0,4,0,0,0
668,8,This strong steel shield will help you block distractions when they approach! Increases Constitution by 15. Enchanted Armoire: Anti-Procrastination Set (Item 3 of 3).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Anti-Procrastination Shield,shield_armoire_antiProcrastinationShield,100,0,0,0,15,0,15,0,0
669,8,"Help protect the feet of your hooved mounts with this iron shoe. Increases Constitution, Perception, and Strength by 6 each. Enchanted Armoire: Farrier Set (Item 3 of 3).",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Horseshoe,shield_armoire_horseshoe,100,0,0,6,6,0,6,6,6
670,8,Your fine wax wares provide light and warmth to grateful Habiticans! Increases Strength by 12. Enchanted Armoire: Candlestick Maker Set (Item 3 of 3).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Handmade Candlestick,shield_armoire_handmadeCandlestick,100,0,0,12,0,0,0,0,0
671,8,This tool passes your weft thread through the warp to make cloth! Increases Intelligence by 8 and Perception by 9. Enchanted Armoire: Weaver Set (Item 3 of 3).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Weaver's Shuttle,shield_armoire_weaversShuttle,100,0,0,0,0,8,0,9,9
672,8,"This radiant shield not only provides protection, it empowers you with endurance! Increases Constitution by 10. Enchanted Armoire: King of Diamonds Set (Item 4 of 4).",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Shield of Diamonds,shield_armoire_shieldOfDiamonds,100,0,0,0,10,0,10,0,0
673,8,"On a hot day, there's nothing quite like a fancy fan to help you look and feel cool. Increases Constitution, Intelligence, and Perception by 5 each. Enchanted Armoire: Fluttery Frock Set (Item 4 of 4).",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Fluttery Fan,shield_armoire_flutteryFan,100,0,0,0,5,5,5,5,5
674,8,A very special shoe you're working on. It's fit for royalty! Increases Intelligence and Perception by 7 each. Enchanted Armoire: Cobbler Set (Item 3 of 3).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Fancy Shoe,shield_armoire_fancyShoe,100,0,0,0,0,7,0,7,7
675,8,What a fancy vase you've made! What will you put inside? Increases Intelligence by 6. Enchanted Armoire: Glassblower Set (Item 4 of 4).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Fancy Blown Glass Vase,shield_armoire_fancyBlownGlassVase,100,0,0,0,0,6,0,0,0
676,8,This enchanted shield will whisper the secret locations of your enemies' treasures- listen closely! Increases Perception and Intelligence by 4 each. Enchanted Armoire: Piratical Princess Set (Item 4 of 4).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Piratical Skull Shield,shield_armoire_piraticalSkullShield,100,0,0,0,0,4,0,4,4
677,8,You simply can't procrastinate when you're holding this! The binding needs to be finished so people can read the book! Increases Intelligence by 10. Enchanted Armoire: Bookbinder Set (Item 4 of 4).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Unfinished Tome,shield_armoire_unfinishedTome,100,0,0,0,0,10,0,0,0
678,8,The sensible warrior packs a pillow for any expedition. Shield yourself from sharp tasks... even while you nap. Increases Constitution by 10. Enchanted Armoire: Blue Loungewear Set (Item 3 of 3).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Soft Blue Pillow,shield_armoire_softBluePillow,100,0,0,0,10,0,10,0,0
679,8,The practical warrior packs a pillow for any expedition. Ward off those pesky chores... even while you nap. Increases Constitution by 8 and Intelligence by 6. Enchanted Armoire: Green Loungewear Set (Item 3 of 3).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Soft Green Pillow,shield_armoire_softGreenPillow,100,0,0,0,8,6,8,0,0
680,8,The prepared warrior packs a pillow for any expedition. Protect yourself from those tough tasks... even while you nap. Increases Constitution and Strength by 5 each. Enchanted Armoire: Red Loungewear Set (Item 3 of 3).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Soft Red Pillow,shield_armoire_softRedPillow,100,0,0,5,5,0,5,0,0
681,8,"Mightier than the sword, they say! Increases Perception by 9. Enchanted Armoire: Scribe Set (Item 2 of 3).",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Mighty Quill,shield_armoire_mightyQuill,100,0,0,0,0,0,0,9,9
682,8,"Sure, it's a pretty good shield, but we strongly suggest you eat this fine, fine pizza. Increases Perception by 8. Enchanted Armoire: Chef Set (Item 4 of 4).",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Mighty Pizza,shield_armoire_mightyPizza,100,0,0,0,0,0,0,8,8
683,8,"Mysteries are often accompanied by inclement weather, so be prepared! Increases Intelligence by 7. Enchanted Armoire: Detective Set (Item 4 of 4).",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Trusty Umbrella,shield_armoire_trustyUmbrella,100,0,0,0,0,7,0,0,0
684,8,You've got the time. And it looks very nice on you. Increases Intelligence by 9. Enchanted Armoire: Independent Item.,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Polished Pocketwatch,shield_armoire_polishedPocketwatch,100,0,0,0,0,9,0,0,0
685,8,Your powers have brought these swirling shadows to your side to do your bidding. Increases Perception and Constitution by 5 each. Enchanted Armoire: Shadow Master Set (Item 4 of 4).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Mastered Shadow,shield_armoire_masteredShadow,100,0,0,0,5,0,5,5,5
686,8,Ensure that your mystical ingredients are properly measured using this fine piece of equipment. Increases Intelligence by 7. Enchanted Armoire: Alchemist Set (Item 4 of 4).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Alchemist's Scale,shield_armoire_alchemistsScale,100,0,0,0,0,7,0,0,0
687,8,"Celebrate your special day, the special day of someone you love, or break this out for Habitica's Birthday on January 31! Increases Strength by 7. Enchanted Armoire: Happy Birthday Set (Item 4 of 4).",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Birthday Banner,shield_armoire_birthdayBanner,100,0,0,7,0,0,0,0,0
688,8,Hot take: we think you look great. Increases Perception by 15. Enchanted Armoire: Match Maker Set (Item 4 of 4).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,The Perfect Match,shield_armoire_perfectMatch,100,0,0,0,0,0,0,15,15
689,8,"Perfect for the big tournament, or a friendly game of catch between tasks. Increases Strength by 9. Enchanted Armoire: Baseball Set (Item 4 of 4).",4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Baseball Glove,shield_armoire_baseballGlove,100,0,0,9,0,0,0,0,0
690,8,Ride your handsome hobby-horse steed toward your just Rewards! Increases Perception and Constitution by 4 each. Enchanted Armoire: Paper Knight Set (Item 2 of 3).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Hobby Horse,shield_armoire_hobbyHorse,100,0,0,0,4,0,4,4,4
691,8,A perfect instrument that always strikes the right note in company. Increases Intelligence by 6. Enchanted Armoire: Fiddler Set (Item 4 of 4).,4,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",128,Fiddler's Violin,shield_armoire_fiddle,100,0,0,0,0,6,0,0,0
692,5,No Body Accessory.,5,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",135,No Body Accessory,body_base_0,0,0,0,0,0,0,0,0,0
693,6,An attractive ruby collar! Confers no benefit. Special Edition Convention Item.,5,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",135,Ruby Collar,body_special_wondercon_red,0,0,0,0,0,0,0,0,0
694,6,An attractive gold collar! Confers no benefit. Special Edition Convention Item.,5,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",135,Golden Collar,body_special_wondercon_gold,0,0,0,0,0,0,0,0,0
695,6,An attractive ebony collar! Confers no benefit. Special Edition Convention Item.,5,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",135,Ebony Collar,body_special_wondercon_black,0,0,0,0,0,0,0,0,0
696,6,These pauldrons were earned by participating in a sponsored Challenge made by Take This. Congratulations! Increases all Stats by 1.,5,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",135,Take This Pauldrons,body_special_takeThis,0,0,0,1,1,1,1,1,1
697,6,A stylish collar of live coral! Confers no benefit. Limited Edition 2014 Summer Gear.,5,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",135,Coral Collar,body_special_summerHealer,20,0,0,0,0,0,0,0,0
698,6,Neither salt water nor fresh water can tarnish this metallic capelet. Confers no benefit. Limited Edition 2014 Summer Gear.,5,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",135,Shining Capelet,body_special_summerMage,20,0,0,0,0,0,0,0,0
699,6,"Yo ho ho? No, no, no! Confers no benefit. Limited Edition 2015 Summer Gear.",5,"[{""code"":31,""dataId"":1,""value"":0},{""code"":22,""dataId"":0,""value"":0}]",135,Sailor's Neckerchief,body_special_summer2015Healer,20,0,0,0,0,0,0,0,0
